3,1261,1,978297663,1
3,1641,2,978298430,2
3,3619,2,978298201,3
5,2916,1,978245645,1
5,501,1,978244001,2
5,2058,1,978245740,3
6,2858,1,978236809,1
6,296,2,978237379,2
6,3508,3,978238036,3
9,861,2,978226665,1
9,1552,2,978225489,2
9,3301,2,978225718,3
13,3070,1,978202328,1
13,1009,2,978202563,2
13,3494,2,978202393,3
15,2702,1,978196848,1
15,357,1,978198125,2
15,2770,1,978196442,3
16,2568,1,978174671,1
16,2720,1,978174597,2
16,2828,1,978174535,3
17,1779,2,978158536,1
17,2667,2,978161068,2
17,2668,2,978160933,3
19,2649,1,982190917,1
19,2720,1,982190694,2
19,2653,1,982190917,3
20,3717,2,1009669071,1
20,3863,3,978143355,2
20,1694,3,1009669071,3
35,728,1,978100839,1
35,2633,1,978103809,2
35,1760,1,978102137,3
37,3286,1,978056234,1
37,3864,1,978056293,2
37,788,1,978057358,3
40,258,1,978040922,1
40,2815,1,978041370,2
40,2816,1,978041398,3
41,224,1,978039835,1
41,1339,1,978039076,2
41,2699,1,978039990,3
43,3004,1,978026410,1
43,2712,3,978026495,2
43,2763,3,978026605,3
48,3877,1,978066659,1
48,2152,1,977975061,2
48,1474,1,978148051,3
54,3114,2,977944246,1
54,1016,2,977944080,2
54,3217,3,977944081,3
57,648,1,977935656,1
57,3861,1,977935559,2
57,3864,1,977935895,3
61,3889,1,977902799,1
61,3238,1,977903378,2
61,3190,1,977903456,3
64,3755,2,977892736,1
64,1214,2,977892074,2
64,3005,3,977892852,3
72,3175,1,977869016,1
72,1747,1,977869186,2
72,3889,2,977868701,3
86,2997,1,977695873,1
86,362,2,977696676,2
86,3118,3,978814020,3
88,1265,1,977694939,1
88,1394,1,977696617,2
88,2710,1,977695941,3
92,3863,1,986186956,1
92,3864,1,977645166,2
92,2126,1,986711507,3
94,1994,2,977628669,1
94,3933,3,977628482,2
94,1321,3,977628700,3
96,1614,1,977621789,1
96,1393,2,980564136,2
96,1694,2,980563792,3
107,2396,2,977533747,1
107,3683,2,977533998,2
107,1248,3,977533472,3
112,595,1,977508540,1
112,3101,1,977508385,2
112,1325,2,977508385,3
117,2121,1,977504598,1
117,3941,1,977505439,2
117,3942,1,977505439,3
120,2915,1,978149826,1
120,1036,1,978149826,2
120,611,1,977458622,3
127,3795,2,987207131,1
127,1183,2,977436006,2
127,3952,2,987207101,3
139,3942,1,977359750,1
139,1334,1,977362580,2
139,1298,1,977360148,3
142,3512,1,977350627,1
