1,661,3,978302109,1
1,914,3,978301968,2
1,1197,3,978302268,3
12,2616,1,978218568,1
12,934,2,978218568,2
12,1252,3,978220237,3
22,3355,1,978137167,1
22,1909,1,978136804,2
22,1917,1,978137060,3
26,2053,1,978145681,1
26,2059,1,978139535,2
26,2700,1,978141688,3
27,2,1,978129692,1
27,3593,1,978128865,2
27,2005,1,978129692,3
28,1249,2,978982185,1
28,144,2,978982281,2
28,3101,2,978125359,3
31,1188,1,978120886,1
31,1976,1,978120757,2
31,2780,1,978121786,3
34,1188,1,978104414,1
34,236,1,978104619,2
34,1381,1,978104264,3
44,1754,1,1004411574,1
44,1345,1,1004411376,2
44,2311,1,1004411827,3
47,593,2,977978548,1
47,2406,3,977978345,2
47,58,3,977978345,3
52,648,1,977947472,1
52,1429,1,977947472,2
52,112,1,977947504,3
53,3877,1,977981714,1
53,2411,1,977988596,2
53,126,1,977981604,3
65,1230,1,977887596,1
65,2088,2,994566039,2
65,2450,2,994566050,3
76,3794,2,989092538,1
76,1411,2,977847611,2
76,3710,2,977846589,3
78,2539,1,978571371,1
78,205,1,978571280,2
78,2997,2,978570648,3
81,3948,1,977784553,1
81,3093,1,977786581,2
81,3194,1,977786075,3
85,1282,1,979499859,1
85,879,1,977714384,2
85,3238,1,977714937,3
91,2997,3,977666384,1
91,111,3,977665981,2
91,1294,4,977666384,3
93,1405,1,977631022,1
93,3877,1,977630767,2
93,667,1,977633309,3
101,1320,3,977579058,1
101,1835,3,977577431,2
101,3527,3,977578197,3
103,2253,1,977555887,1
103,1499,1,977555861,2
103,1590,2,977555655,3
108,1286,1,977527540,1
108,144,1,977527540,2
108,1037,1,977527407,3
111,1343,2,977512296,1
111,2336,2,977512382,2
111,254,2,977512017,3
115,2135,2,977502004,1
115,3190,2,977501748,2
115,3354,2,977501736,3
122,786,1,993446172,1
122,2402,1,993446239,2
122,1544,1,993446207,3
126,2314,1,977444675,1
126,3217,1,977444628,2
126,1036,1,977445063,3
128,2792,2,977434342,1
128,3154,3,977434232,2
128,3311,3,977434232,3
132,2361,1,977427935,1
132,2560,1,977427611,2
132,3938,2,977427611,3
133,589,1,977423928,1
133,3160,1,977424003,2
133,3238,1,977425016,3
137,2710,1,977373059,1
137,3512,2,977372387,2
137,2724,2,977373378,3
140,648,1,977359136,1
140,1254,1,987130627,2
140,1282,2,987130876,3
146,804,1,977348138,1
146,1416,1,977349484,2
146,1367,1,977349101,3
148,1183,1,977353249,1
148,1416,1,977353923,2
148,784,1,979578818,3
152,1721,1,977268731,1
152,2279,2,977268702,2
152,2599,3,977269017,3
155,3868,1,977254994,1
155,4,1,977256575,2
155,1405,1,977256056,3
157,673,2,977249192,1
157,674,2,977248984,2
157,2088,2,977249073,3
159,1513,2,989966711,1
159,2710,2,989966613,2
159,3793,3,989966959,3
177,2140,2,977099034,1
177,1127,2,977099262,2
177,589,3,977100164,3
183,2525,1,1019355554,1
183,2571,1,977082955,2
183,2722,1,977083429,3
185,849,2,977066115,1
185,208,2,977066852,2
185,2058,3,977066482,3
190,2657,1,977026776,1
190,3608,1,977027323,2
190,47,1,977027183,3
192,2054,1,977089042,1
192,2059,1,977088791,2
192,9,1,977781989,3
193,2076,1,1025569453,1
193,2498,1,977018841,2
193,1311,1,977018841,3
206,1193,1,976921007,1
206,1271,1,976921049,2
206,3897,1,976921139,3
209,3157,2,976911399,1
209,2555,2,976911623,2
209,2599,2,976911810,3
210,1320,1,977100233,1
210,653,1,977100156,2
210,1588,1,976910547,3
211,1363,1,976907675,1
211,1466,1,976907927,2
211,2082,2,976907675,3
212,1188,2,976905331,1
212,1355,2,976946149,2
212,2278,2,976903606,3
222,2987,2,976834933,1
222,1388,2,976834014,2
222,3513,2,976835107,3
223,2052,1,976903274,1
223,2126,1,976906915,2
223,1271,1,976905441,3
224,1600,1,981060119,1
224,1394,1,993071489,2
224,3147,1,991699518,3
225,3004,1,976833346,1
225,3946,1,976833874,2
225,3879,1,976830965,3
230,2291,1,976820827,1
230,1120,1,976821172,2
230,455,1,976821554,3
232,1391,1,976812917,1
232,1546,1,976812624,2
232,2424,1,976812947,3
233,2950,2,976793944,1
233,1408,3,976794304,2
233,941,3,976793944,3
236,2069,1,976764548,1
236,678,1,976764850,2
236,923,1,976765152,3
243,3868,1,976749453,1
243,542,1,976749213,2
243,1285,2,976749495,3
246,1784,2,976728608,1
246,585,3,976728622,2
246,1265,3,976728403,3
251,1370,2,976716616,1
251,780,2,976715952,2
251,3448,2,976715635,3
253,2704,1,976688550,1
253,18,1,976688640,2
253,1127,2,976687387,3
255,2427,2,976683062,1
255,2477,2,976680363,2
255,2627,2,976680059,3
259,1352,1,984249917,1
259,3129,2,976672604,2
259,3147,2,976671409,3
271,585,1,999137804,1
271,786,1,999137963,2
271,158,1,999137832,3
274,3285,1,976593531,1
274,1882,1,976596142,2
274,3004,2,976593502,3
285,206,1,976573663,1
285,2023,1,976579125,2
285,1191,2,976573676,3
291,3,1,976564957,1
291,2953,1,976563948,2
291,2132,3,976565817,3
296,1347,1,976521916,1
296,2167,1,976521916,2
296,919,1,976521291,3
297,818,2,976511213,1
297,1573,2,976513198,2
297,1020,2,976511213,3
300,1527,1,976507384,1
300,1461,1,976505179,2
300,2352,1,976505538,3
305,2120,1,976497690,1
305,2122,1,976497837,2
305,1328,1,976498099,3
319,2120,1,976420886,1
319,3864,1,978405647,2
319,3793,1,978405473,3
321,2,1,976416631,1
321,736,1,976415540,2
321,1370,1,976417692,3
322,2716,2,976413353,1
322,3873,3,978048752,2
322,3624,3,976413484,3
325,3540,1,976401861,1
325,342,1,976402418,2
325,762,2,976403445,3
329,719,1,977871067,1
329,728,1,977870415,2
329,586,1,977870892,3
330,3623,2,980036435,1
330,3821,2,980036482,2
330,2971,2,985452026,3
332,589,1,976381607,1
332,57,1,1009290821,2
332,1240,1,976381672,3
333,1186,1,996353972,1
333,2130,1,996354186,2
333,2088,1,996353176,3
336,849,1,976365088,1
336,1383,1,976362039,2
336,1391,1,976361882,3
346,597,1,976333711,1
346,697,1,976334091,2
346,1461,1,976335541,3
350,3262,1,976326059,1
350,1372,2,976326838,2
350,2723,2,976326866,3
353,1288,1,976323254,1
353,2514,2,976323254,2
353,1179,3,976329325,3
355,2126,1,977032923,1
355,7,1,977032390,2
355,2306,1,1008823290,3
360,3053,2,976316284,1
360,1968,2,976315934,2
360,2871,2,976315872,3
362,2427,1,978634955,1
362,3826,1,981056606,2
362,3917,1,976314011,3
363,1353,1,976312249,1
363,3624,1,976312371,2
363,2340,2,976312249,3
367,1408,3,976309540,1
367,3099,3,976309425,2
367,1244,3,976309306,3
368,3799,1,976311552,1
368,3946,1,976311495,2
368,3054,1,976671658,3
372,3000,1,977330948,1
372,223,1,976548560,2
372,1923,2,976548326,3
375,1972,1,976303638,1
375,685,3,979847413,2
375,1293,3,979847498,3
384,2055,2,976300390,1
384,673,2,976300239,2
384,1381,2,976300207,3
385,2126,1,976583837,1
385,1639,1,976300778,2
385,3176,1,976583772,3
386,1353,1,976303731,1
386,830,1,976303761,2
386,1377,1,976303539,3
388,2371,1,976301020,1
388,3706,1,976301043,2
388,3138,2,976301208,3
392,2053,1,976661247,1
392,587,1,976304624,2
392,1438,1,976307196,3
406,1263,1,976291281,1
406,786,1,976291362,2
406,2605,1,976292025,3
409,1676,1,976291644,1
409,597,2,976289556,2
409,1395,2,976292146,3
412,778,1,976650161,1
412,495,1,976293978,2
412,1173,1,976552213,3
416,3354,1,976286187,1
416,3053,2,976286187,2
416,2712,2,976286043,3
417,588,3,976285594,1
417,595,3,976285594,2
417,596,3,976285625,3
435,608,1,976248104,1
435,2122,1,976249134,2
435,1573,1,976248292,3
436,2053,1,976246812,1
436,1831,1,976246731,2
436,2858,1,976246005,3
444,1223,2,976240698,1
444,1256,3,976240754,2
444,2997,3,976240942,3
451,3421,3,976415875,1
451,2664,3,976415692,2
451,1136,3,976415640,3
458,3925,1,976229674,1
458,3624,2,976229674,2
458,2399,2,976230022,3
460,1641,1,976229575,1
460,2100,1,976229620,2
460,1188,1,976229246,3
463,586,1,976228608,1
463,2082,1,976228608,2
463,2253,1,976228880,3
471,737,1,976222291,1
471,1372,1,976225104,2
471,1376,1,976224644,3
472,1291,2,976221799,1
472,3252,2,976221826,2
472,610,2,976222065,3
473,3755,1,976221915,1
473,918,2,976222706,2
473,1193,2,976221518,3
476,2145,1,976222198,1
476,1707,1,976223830,2
476,2525,1,976219770,3
481,1407,1,976218568,1
481,1394,1,976217124,2
481,2355,1,976246741,3
493,3081,1,976217275,1
493,2427,1,976216969,2
493,2692,1,976214839,3
496,1199,1,986445895,1
496,161,1,976503954,2
496,1028,1,976213315,3
497,2541,1,976213641,1
497,3251,2,976213507,2
497,1894,2,976213011,3
501,3939,1,976211954,1
501,3941,1,976211967,2
501,3942,1,976211967,3
512,3889,1,976205676,1
512,3316,1,976205676,2
512,3593,1,976205697,3
513,3016,1,976222359,1
513,3017,1,976222359,2
513,2072,1,976204954,3
516,3033,1,976280977,1
516,3053,1,976203876,2
516,2365,1,976281102,3
519,3799,1,976201345,1
519,3820,1,976201333,2
519,2886,1,976200935,3
530,2997,1,976143523,1
530,1653,2,976142896,2
530,3471,2,976142645,3
539,303,1,976128794,1
539,3213,2,976140441,2
539,2617,2,976129592,3
540,3213,1,976126824,1
540,260,1,976126802,2
540,296,1,976126545,3
548,3948,1,976068077,1
548,648,1,976139285,2
548,1388,1,976140189,3
556,3072,1,976055963,1
556,1831,1,976062682,2
556,258,1,976057781,3
577,3255,1,975980142,1
577,2600,2,975979784,2
577,288,2,975979711,3
578,2598,2,975978622,1
578,36,2,975978944,2
578,786,3,975978555,3
580,3037,1,975971581,1
580,2816,1,975971816,2
580,685,1,975971581,3
581,521,1,975964112,1
581,2754,2,975964112,2
581,3,3,975966063,3
587,587,1,976207679,1
587,590,1,977115817,2
587,2088,1,976431076,3
588,216,1,979334068,1
588,2338,1,975956058,2
588,104,1,979333963,3
593,3821,1,975899201,1
593,25,1,975899881,2
593,3951,2,1002855679,3
596,3793,1,975893634,1
596,3,1,975893822,2
596,3409,1,975893772,3
597,944,3,975892052,1
597,2701,3,975904795,2
597,2707,3,975904355,3
599,1282,1,975884939,1
599,1284,3,975884961,2
599,1673,3,975884989,3
601,737,1,975879772,1
601,597,1,975882108,2
601,2082,1,975880897,3
602,3937,1,975878383,1
602,3793,1,975878025,2
602,1274,1,975877982,3
603,2858,1,975873526,1
603,2088,2,975873094,2
603,104,2,975873600,3
604,2657,1,975871114,1
604,1326,1,975868830,2
604,1371,1,975872123,3
606,2174,2,975892745,1
606,2384,2,975869136,2
606,1968,2,975892544,3
613,1285,1,975811524,1
613,1704,1,975812043,2
613,1960,1,975811500,3
618,611,1,975800803,1
618,1977,1,975800803,2
618,1986,1,975800803,3
623,1917,1,975903740,1
623,780,2,975903501,2
623,1627,2,975903710,3
625,1173,1,975787910,1
625,1089,1,975787930,2
625,920,3,975786226,3
626,3624,1,975785144,1
626,2140,1,975819403,2
626,2174,2,975819403,3
631,2088,1,975779448,1
631,3033,1,975779209,2
631,1480,1,975781510,3
633,2581,1,975776225,1
633,3005,2,975775807,2
633,1270,2,975775505,3
642,1465,1,975720788,1
642,2639,1,975720744,2
642,932,3,975720744,3
654,3441,1,975701417,1
654,3444,1,975701401,2
654,2735,1,975701401,3
660,736,1,976805467,1
660,737,1,975689652,2
660,743,1,975697133,3
663,2614,1,975653448,1
663,2497,1,975646501,2
663,733,2,975652429,3
665,3660,1,975645650,1
665,2867,1,975645650,2
665,590,2,975645414,3
667,2461,1,977090508,1
667,2462,1,977090611,2
667,1862,1,977090665,3
671,3948,3,976597436,1
671,592,3,975627598,2
671,3083,3,975646749,3
673,3936,1,975952518,1
673,4,1,975620320,2
673,1401,1,975620249,3
674,6,2,975618593,1
674,1408,2,975619521,2
674,2455,2,975619015,3
683,1021,1,975601543,1
683,493,2,975601768,2
683,1327,2,975601577,3
685,2291,1,975601743,1
685,2463,1,975602603,2
685,2617,1,975602800,3
686,2997,2,975601762,1
686,2617,2,975601926,2
686,3616,2,975602285,3
688,3701,2,975588869,1
688,1256,3,975634367,2
688,1299,3,975634367,3
694,1126,1,975561708,1
694,3328,1,975561341,2
694,2605,2,975561940,3
696,2881,1,975561585,1
696,1373,1,975562916,2
696,316,1,975562857,3
704,3946,1,975547641,1
704,407,1,975548533,2
704,2882,1,975548569,3
707,731,2,975726941,1
707,2094,2,975542455,2
707,762,2,975726531,3
711,2302,1,975540095,1
711,2243,2,975539786,2
711,3253,2,975540003,3
715,487,1,975534036,1
715,1562,1,975533581,2
715,788,2,979578177,3
723,2710,2,975524545,1
723,2762,2,975524700,2
723,2485,3,975524700,3
725,670,1,976637013,1
725,1265,2,976636787,2
725,419,2,975520685,3
727,1266,1,975517407,1
727,3173,1,975631921,2
727,3004,2,1007596538,3
731,3040,1,975529956,1
731,2416,1,975530075,2
731,1614,1,975530173,3
737,1264,1,1011560054,1
737,3033,1,1037423386,2
737,933,1,1011560803,3
738,3510,1,976232953,1
738,328,1,975476163,2
738,356,1,975476258,3
743,2607,1,975625544,1
743,2485,1,975625749,2
743,455,1,975468459,3
744,1288,1,975471101,1
744,2093,1,975468948,2
744,2407,1,975468773,3
747,1356,2,975465548,1
747,1527,2,975464896,2
747,3173,2,975465156,3
748,3799,1,975462959,1
748,524,1,975462806,2
748,2054,2,975461083,3
756,2571,1,975453619,1
756,1894,2,975453172,2
756,457,2,975453619,3
758,1694,2,975719487,1
758,2291,3,975719442,2
758,3252,3,975719487,3
762,1721,1,975450524,1
762,1291,2,975451544,2
762,2406,2,975451746,3
768,3535,2,975446005,1
768,1831,3,975451757,2
768,2710,3,975520635,3
770,2052,1,976182466,1
770,2053,1,976183261,2
770,585,1,975491541,3
772,3238,1,975440246,1
772,1513,1,975440425,2
772,1383,1,975440817,3
774,2253,1,975533038,1
774,2616,1,975441568,2
774,2826,1,975533581,3
777,2053,1,975437815,1
777,2054,1,975437452,2
777,1405,1,975438829,3
784,788,1,975430297,1
784,2888,1,975430474,2
784,2683,2,975430407,3
787,1882,1,975429158,1
787,3646,1,975429658,2
787,3821,1,975429633,3
796,3946,1,978700227,1
796,3039,1,976289095,2
796,788,1,975416589,3
797,2065,2,975413859,1
797,3360,2,975413238,2
797,1947,2,975413404,3
799,3535,1,975403346,1
799,3786,1,975403164,2
799,2162,2,975403002,3
804,2076,1,975395939,1
804,3064,1,975397144,2
804,1377,1,975396017,3
806,3481,2,975432981,1
806,2049,2,975393991,2
806,1249,3,975432909,3
808,3021,1,975393409,1
808,2452,1,975393615,2
808,1655,1,975393586,3
811,3623,2,975393358,1
811,2744,2,975393531,2
811,1296,3,975393160,3
822,2297,1,975383359,1
822,1645,1,975470197,2
822,1747,1,975470115,3
827,2380,1,975370440,1
827,597,2,975370416,2
827,1197,3,1005006884,3
830,1416,1,975368123,1
830,2093,1,975368441,2
830,1853,1,975366792,3
831,1673,3,975363920,1
